,id,reviewer_id,sample_id,smell,severity,review_timestamp,type,code_name,repository,commit_hash,path,start_line,end_line,link,is_from_industry_relevant_project
2342,2874,22,7920669,feature envy,minor,17:31.0,function,org.eclipse.bpmn2.modeler.core.merrimac.dialogs.ComboObjectEditor#getTextValue,git@github.com:eclipse/bpmn2-modeler.git,fce8426d782272ee848251d954c98091bea0631c,/plugins/org.eclipse.bpmn2.modeler.core/src/org/eclipse/bpmn2/modeler/core/merrimac/dialogs/ComboObjectEditor.java,283,289,https://github.com/eclipse/bpmn2-modeler/blob/fce8426d782272ee848251d954c98091bea0631c/plugins/org.eclipse.bpmn2.modeler.core/src/org/eclipse/bpmn2/modeler/core/merrimac/dialogs/ComboObjectEditor.java/#L283-L289,1.0
2449,2983,14,7951909,feature envy,major,26:01.6,function,org.eclipse.titan.log.viewer.readers.SequentialLogFileReader#hasNext,git@github.com:eclipse/titan.EclipsePlug-ins.git,92bae808bfd4757c9a2f7cc0e59cd17ad801394c,/org.eclipse.titan.log.viewer/src/org/eclipse/titan/log/viewer/readers/SequentialLogFileReader.java,72,74,https://github.com/eclipse/titan.EclipsePlug-ins/blob/92bae808bfd4757c9a2f7cc0e59cd17ad801394c/org.eclipse.titan.log.viewer/src/org/eclipse/titan/log/viewer/readers/SequentialLogFileReader.java/#L72-L74,1.0
2467,3001,14,3807471,feature envy,minor,27:11.4,function,"org.apache.activemq.artemis.core.management.impl.AddressControlImpl#sendMessage Map<String, String>|int|String|boolean|String|String",git@github.com:apache/activemq-artemis.git,5bd5c610195d6f4a3dd1ac28170727003f8a5a54,/artemis-server/src/main/java/org/apache/activemq/artemis/core/management/impl/AddressControlImpl.java,347,363,https://github.com/apache/activemq-artemis/blob/5bd5c610195d6f4a3dd1ac28170727003f8a5a54/artemis-server/src/main/java/org/apache/activemq/artemis/core/management/impl/AddressControlImpl.java/#L347-L363,1.0
2521,3055,14,8976668,feature envy,minor,30:54.9,function,org.apache.solr.handler.admin.SecurityConfHandlerLocal#securityConfEdited,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/solr/core/src/java/org/apache/solr/handler/admin/SecurityConfHandlerLocal.java,99,103,https://github.com/apache/lucene-solr/blob/bca22d58e2d126ec6d349d375d3ea028892104e1/solr/core/src/java/org/apache/solr/handler/admin/SecurityConfHandlerLocal.java/#L99-L103,1.0
2527,3061,14,7186067,feature envy,critical,31:24.3,function,com.oracle.bmc.budget.model.CreateBudgetDetails.Builder#build,git@github.com:oracle/oci-java-sdk.git,76e9cecd7b309d9f12e5efe96c74167c66a98872,/bmc-budget/src/main/java/com/oracle/bmc/budget/model/CreateBudgetDetails.java,103,116,https://github.com/oracle/oci-java-sdk/blob/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-budget/src/main/java/com/oracle/bmc/budget/model/CreateBudgetDetails.java/#L103-L116,1.0
2529,3063,14,5816939,feature envy,major,31:47.3,function,"org.apache.tinkerpop.gremlin.process.traversal.util.TraversalUtil.applyAll S|Traversal.Admin<S, E>",git@github.com:apache/tinkerpop.git,7d9df0f0acf08f9e675ca7b337fc5e0243c09b53,/gremlin-core/src/main/java/org/apache/tinkerpop/gremlin/process/traversal/util/TraversalUtil.java,99,103,https://github.com/apache/tinkerpop/blob/7d9df0f0acf08f9e675ca7b337fc5e0243c09b53/gremlin-core/src/main/java/org/apache/tinkerpop/gremlin/process/traversal/util/TraversalUtil.java/#L99-L103,1.0
2569,3103,14,7727545,feature envy,minor,35:33.9,function,ru.yandex.market.graphouse.retention.ClickHouseRetentionProvider.getIntArray String,git@github.com:yandex/graphouse.git,7ba79dd830b7d4a631a15cb8b49f1e8e6ff30fea,/src/main/java/ru/yandex/market/graphouse/retention/ClickHouseRetentionProvider.java,51,62,https://github.com/yandex/graphouse/blob/7ba79dd830b7d4a631a15cb8b49f1e8e6ff30fea/src/main/java/ru/yandex/market/graphouse/retention/ClickHouseRetentionProvider.java/#L51-L62,0.5
2617,3147,5,5907678,feature envy,minor,38:40.0,function,org.apache.xpath.compiler.OpMap#setOp int|int,git@github.com:apache/xalan-j.git,cba6d7fe7e93defecb98d155e2a780f8a3f1fbaa,/src/org/apache/xpath/compiler/OpMap.java,185,188,https://github.com/apache/xalan-j/blob/cba6d7fe7e93defecb98d155e2a780f8a3f1fbaa/src/org/apache/xpath/compiler/OpMap.java/#L185-L188,0.0
2643,3173,1,4784081,feature envy,major,41:29.0,function,org.apache.sentry.hdfs.service.thrift.SentryHDFSService.handle_hms_notification_result.handle_hms_notification_resultStandardScheme#write org.apache.thrift.protocol.TProtocol|handle_hms_notification_result,git@github.com:apache/incubator-sentry.git,4643f988a5e0ce2b9749e6365edea3a16482de86,/sentry-hdfs/sentry-hdfs-common/src/gen/thrift/gen-javabean/org/apache/sentry/hdfs/service/thrift/SentryHDFSService.java,1004,1010,https://github.com/apache/incubator-sentry/blob/4643f988a5e0ce2b9749e6365edea3a16482de86/sentry-hdfs/sentry-hdfs-common/src/gen/thrift/gen-javabean/org/apache/sentry/hdfs/service/thrift/SentryHDFSService.java/#L1004-L1010,0.0
2669,3199,14,7032959,feature envy,critical,44:45.3,function,sage.MiniPlayer#getDVDTotalTitles,git@github.com:google/sagetv.git,a35e3a450b4c0134cb097b9e7de76dca08eb6654,/java/sage/MiniPlayer.java,2879,2884,https://github.com/google/sagetv/blob/a35e3a450b4c0134cb097b9e7de76dca08eb6654/java/sage/MiniPlayer.java/#L2879-L2884,1.0
2675,3205,14,8331771,feature envy,critical,44:55.5,function,D.m,git@github.com:eclipse/org.aspectj.git,370f291c359cd159c5f3f0abd6e9e53e81234a07,/tests/bugs1611/pr336880/Second.java,4,9,https://github.com/eclipse/org.aspectj/blob/370f291c359cd159c5f3f0abd6e9e53e81234a07/tests/bugs1611/pr336880/Second.java/#L4-L9,1.0
2677,3207,14,5923886,feature envy,critical,45:02.6,function,org.apache.zeppelin.jupyter.nbformat.Error#getTraceback,git@github.com:apache/zeppelin.git,4219d552349f8f7f3e6de34505b8a8ae9835f98b,/zeppelin-jupyter/src/main/java/org/apache/zeppelin/jupyter/nbformat/Error.java,48,50,https://github.com/apache/zeppelin/blob/4219d552349f8f7f3e6de34505b8a8ae9835f98b/zeppelin-jupyter/src/main/java/org/apache/zeppelin/jupyter/nbformat/Error.java/#L48-L50,1.0
2683,3213,14,6209901,feature envy,critical,45:14.3,function,org.eclipse.che.ide.ui.tree.Tree#onNodeSelected TreeNodeElement<D>|SignalEvent,git@github.com:eclipse/che.git,c5498c2ac562cd8a2fc79a6bb0446d291f05a201,/ide/commons-gwt/src/main/java/org/eclipse/che/ide/ui/tree/Tree.java,732,736,https://github.com/eclipse/che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/ide/commons-gwt/src/main/java/org/eclipse/che/ide/ui/tree/Tree.java/#L732-L736,1.0
2689,3219,14,7910247,feature envy,critical,45:32.0,function,com.facebook.buck.android.resources.ResTableTypeSpec#transformKeyReferences RefTransformer,git@github.com:facebook/buck.git,1bc8d383ea5cb153ca9bf4f2807e6be498648523,/src/com/facebook/buck/android/resources/ResTableTypeSpec.java,166,168,https://github.com/facebook/buck/blob/1bc8d383ea5cb153ca9bf4f2807e6be498648523/src/com/facebook/buck/android/resources/ResTableTypeSpec.java/#L166-L168,1.0
2717,3247,14,8662937,feature envy,critical,47:06.2,function,org.apache.ofbiz.content.content.ContentSearchSession.ContentSearchOptions.setResultSortOrder ResultSortOrder|HttpSession,git@github.com:apache/ofbiz-framework.git,b1304439219bb04c396f5d000bec9c5fbb194b59,/applications/content/src/main/java/org/apache/ofbiz/content/content/ContentSearchSession.java,90,94,https://github.com/apache/ofbiz-framework/blob/b1304439219bb04c396f5d000bec9c5fbb194b59/applications/content/src/main/java/org/apache/ofbiz/content/content/ContentSearchSession.java/#L90-L94,1.0
2781,3309,17,3811653,feature envy,major,51:43.8,function,org.apache.activemq.artemis.core.server.impl.MessageReferenceImpl#copy Queue,git@github.com:apache/activemq-artemis.git,5bd5c610195d6f4a3dd1ac28170727003f8a5a54,/artemis-server/src/main/java/org/apache/activemq/artemis/core/server/impl/MessageReferenceImpl.java,137,140,https://github.com/apache/activemq-artemis/blob/5bd5c610195d6f4a3dd1ac28170727003f8a5a54/artemis-server/src/main/java/org/apache/activemq/artemis/core/server/impl/MessageReferenceImpl.java/#L137-L140,1.0
2824,3352,16,9053224,feature envy,minor,55:40.9,function,org.eclipse.jdt.internal.compiler.ast.Argument#createBinding MethodScope|TypeBinding,git@github.com:eclipse/eclipse.jdt.core.git,24d47c292ed4bd8fdc28b3c2f9afdab1401d025c,/org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/Argument.java,67,89,https://github.com/eclipse/eclipse.jdt.core/blob/24d47c292ed4bd8fdc28b3c2f9afdab1401d025c/org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/Argument.java/#L67-L89,0.5
2841,3369,1,6721460,feature envy,major,57:01.1,function,org.eclipse.wst.xml.core.internal.commentelement.impl.BasicCommentElementHandler#generateStartTagContent IDOMElement,git@github.com:eclipse/webtools.sourceediting.git,fe6d03fa6ca31c9e5ebeba67b32f14d14335657d,/xml/bundles/org.eclipse.wst.xml.core/src/org/eclipse/wst/xml/core/internal/commentelement/impl/BasicCommentElementHandler.java,95,128,https://github.com/eclipse/webtools.sourceediting/blob/fe6d03fa6ca31c9e5ebeba67b32f14d14335657d/xml/bundles/org.eclipse.wst.xml.core/src/org/eclipse/wst/xml/core/internal/commentelement/impl/BasicCommentElementHandler.java/#L95-L128,1.0
2869,3397,4,4218453,feature envy,minor,59:50.9,function,org.apache.cassandra.index.sasi.plan.Expression#setUpper Bound,git@github.com:apache/cassandra.git,e191aff385053bdb5325f15bc6d16d2dc0ee0589,/src/java/org/apache/cassandra/index/sasi/plan/Expression.java,127,131,https://github.com/apache/cassandra/blob/e191aff385053bdb5325f15bc6d16d2dc0ee0589/src/java/org/apache/cassandra/index/sasi/plan/Expression.java/#L127-L131,1.0
2893,3421,1,7743333,feature envy,minor,01:23.9,function,org.apache.brooklyn.rest.security.provider.ExplicitUsersSecurityProvider.checkExplicitUserPassword ManagementContext|String|String,git@github.com:apache/incubator-brooklyn.git,337a5d22d5e9c98cc96ea1085383cbed1ee0b741,/brooklyn-server/rest/rest-server/src/main/java/org/apache/brooklyn/rest/security/provider/ExplicitUsersSecurityProvider.java,94,101,https://github.com/apache/incubator-brooklyn/blob/337a5d22d5e9c98cc96ea1085383cbed1ee0b741/brooklyn-server/rest/rest-server/src/main/java/org/apache/brooklyn/rest/security/provider/ExplicitUsersSecurityProvider.java/#L94-L101,1.0
2973,3501,20,5326926,feature envy,minor,06:06.7,function,org.apache.nifi.web.api.dto.DtoFactory#createSystemDiagnosticsDto SystemDiagnostics,git@github.com:apache/nifi.git,c8eff590efa3babcda0b755009224dcac168708b,/nifi-nar-bundles/nifi-framework-bundle/nifi-framework/nifi-web/nifi-web-api/src/main/java/org/apache/nifi/web/api/dto/DtoFactory.java,3110,3185,https://github.com/apache/nifi/blob/c8eff590efa3babcda0b755009224dcac168708b/nifi-nar-bundles/nifi-framework-bundle/nifi-framework/nifi-web/nifi-web-api/src/main/java/org/apache/nifi/web/api/dto/DtoFactory.java/#L3110-L3185,1.0
3074,3602,16,4436948,feature envy,minor,12:40.1,function,org.apache.falcon.entity.FeedHelper.getImportInitalInstance org.apache.falcon.entity.v0.feed.Cluster,git@github.com:apache/falcon.git,470e5e9f5de9ba1b6149dec60e87d3a04270eda3,/common/src/main/java/org/apache/falcon/entity/FeedHelper.java,932,934,https://github.com/apache/falcon/blob/470e5e9f5de9ba1b6149dec60e87d3a04270eda3/common/src/main/java/org/apache/falcon/entity/FeedHelper.java/#L932-L934,0.5
3164,3692,16,5585822,feature envy,minor,18:20.1,function,org.apache.poi.ss.usermodel.BaseTestFormulaEvaluator#testBug56655a,git@github.com:apache/poi.git,351623a86924dab9c565e08e8cecfe151522c448,/src/testcases/org/apache/poi/ss/usermodel/BaseTestFormulaEvaluator.java,551,571,https://github.com/apache/poi/blob/351623a86924dab9c565e08e8cecfe151522c448/src/testcases/org/apache/poi/ss/usermodel/BaseTestFormulaEvaluator.java/#L551-L571,1.0
3184,3712,16,8660273,feature envy,major,20:57.2,function,"org.apache.ofbiz.widget.model.ModelFormField.EntityOptions#addOptionValues List<OptionValue>|Map<String, Object>|Delegator",git@github.com:apache/ofbiz-framework.git,b1304439219bb04c396f5d000bec9c5fbb194b59,/framework/widget/src/main/java/org/apache/ofbiz/widget/model/ModelFormField.java,1962,2032,https://github.com/apache/ofbiz-framework/blob/b1304439219bb04c396f5d000bec9c5fbb194b59/framework/widget/src/main/java/org/apache/ofbiz/widget/model/ModelFormField.java/#L1962-L2032,1.0
3186,3714,13,5876865,feature envy,minor,21:10.6,function,org.apache.uima.impl.ChildUimaContext_impl#getInstrumentationFacility,git@github.com:apache/uima-uimaj.git,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,/uimaj-core/src/main/java/org/apache/uima/impl/ChildUimaContext_impl.java,101,103,https://github.com/apache/uima-uimaj/blob/e79c33b5a3e4c25afb407e68e98df1829a68e5a7/uimaj-core/src/main/java/org/apache/uima/impl/ChildUimaContext_impl.java/#L101-L103,1.0
3224,3752,16,5950764,feature envy,minor,23:01.7,function,com.amazonaws.kinesisvideo.parser.examples.lambda.KinesisVideoRekognitionLambdaExample#processSingleRecord Record,git@github.com:aws/amazon-kinesis-video-streams-parser-library.git,c54e6388f0f8e2769369995b9710ffd03cf9cc67,/src/main/java/com/amazonaws/kinesisvideo/parser/examples/lambda/KinesisVideoRekognitionLambdaExample.java,236,295,https://github.com/aws/amazon-kinesis-video-streams-parser-library/blob/c54e6388f0f8e2769369995b9710ffd03cf9cc67/src/main/java/com/amazonaws/kinesisvideo/parser/examples/lambda/KinesisVideoRekognitionLambdaExample.java/#L236-L295,0.5
3317,3845,13,4212572,feature envy,critical,27:51.9,function,org.apache.commons.beanutils2.PropertyUtils.getPropertyEditorClass Object|String,git@github.com:apache/commons-beanutils.git,33a067788f2a414c0b019f8d8974cc455c1982a4,/src/main/java/org/apache/commons/beanutils2/PropertyUtils.java,458,464,https://github.com/apache/commons-beanutils/blob/33a067788f2a414c0b019f8d8974cc455c1982a4/src/main/java/org/apache/commons/beanutils2/PropertyUtils.java/#L458-L464,1.0
3349,3877,17,6795278,feature envy,major,39:38.6,function,com.google.javascript.rhino.jstype.AllType#recursionUnsafeHashCode,git@github.com:google/closure-compiler.git,0393c80ca01b6b861376dad7f91043a38bb37dc0,/src/com/google/javascript/rhino/jstype/AllType.java,112,115,https://github.com/google/closure-compiler/blob/0393c80ca01b6b861376dad7f91043a38bb37dc0/src/com/google/javascript/rhino/jstype/AllType.java/#L112-L115,1.0
3376,3904,13,4175236,feature envy,major,23:21.1,function,org.apache.cayenne.exp.parser.ASTEqual.evaluateImpl Object|Object,git@github.com:apache/cayenne.git,5be5235ed1c02589b6300e9729cf3c308c0173e8,/cayenne-server/src/main/java/org/apache/cayenne/exp/parser/ASTEqual.java,76,97,https://github.com/apache/cayenne/blob/5be5235ed1c02589b6300e9729cf3c308c0173e8/cayenne-server/src/main/java/org/apache/cayenne/exp/parser/ASTEqual.java/#L76-L97,1.0
3380,3908,13,7323707,feature envy,minor,24:55.5,function,com.microsoft.tfs.client.common.ui.dialogs.vc.candidates.RestoreAction#isVisible IStructuredSelection,git@github.com:Microsoft/team-explorer-everywhere.git,89ab2a4847aec8ec2afdf36c3f6287dd03bd558d,/source/com.microsoft.tfs.client.common.ui/src/com/microsoft/tfs/client/common/ui/dialogs/vc/candidates/RestoreAction.java,55,66,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.client.common.ui/src/com/microsoft/tfs/client/common/ui/dialogs/vc/candidates/RestoreAction.java/#L55-L66,1.0
3393,3921,13,6444284,feature envy,major,29:46.5,function,org.eclipse.orion.server.logs.servlets.FileAppenderHandler#downloadLog HttpServletRequest|HttpServletResponse|ILogService|String,git@github.com:eclipse/orion.server.git,24624b85e0d543e8f3cea2bc30f3f589b37de4f0,/bundles/org.eclipse.orion.server.logs/src/org/eclipse/orion/server/logs/servlets/FileAppenderHandler.java,43,70,https://github.com/eclipse/orion.server/blob/24624b85e0d543e8f3cea2bc30f3f589b37de4f0/bundles/org.eclipse.orion.server.logs/src/org/eclipse/orion/server/logs/servlets/FileAppenderHandler.java/#L43-L70,1.0
3397,3925,13,6398866,feature envy,major,30:55.1,function,org.eclipse.nebula.widgets.nattable.fillhandle.FillHandleLayerPainter#getHandleColor IConfigRegistry,git@github.com:eclipse/nebula.widgets.nattable.git,02b4aba0e0b6998077b40e7d3f892743f7005023,/org.eclipse.nebula.widgets.nattable.core/src/org/eclipse/nebula/widgets/nattable/fillhandle/FillHandleLayerPainter.java,563,574,https://github.com/eclipse/nebula.widgets.nattable/blob/02b4aba0e0b6998077b40e7d3f892743f7005023/org.eclipse.nebula.widgets.nattable.core/src/org/eclipse/nebula/widgets/nattable/fillhandle/FillHandleLayerPainter.java/#L563-L574,1.0
3417,3945,13,6844792,feature envy,major,39:21.0,function,org.eclipse.n4js.ui.binaries.IllegalBinaryStateDialog.createCustomAreaWithLink Composite|Dialog|Binary,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.ui/src/org/eclipse/n4js/ui/binaries/IllegalBinaryStateDialog.java,97,160,https://github.com/eclipse/n4js/blob/f715912fce0352ab574ff878086f77d17a78c908/plugins/org.eclipse.n4js.ui/src/org/eclipse/n4js/ui/binaries/IllegalBinaryStateDialog.java/#L97-L160,1.0
3530,4060,5,4830091,feature envy,major,17:24.0,function,org.apache.isis.schema.services.jaxb.JaxbServiceDefault#configure Marshaller,git@github.com:apache/isis.git,2af2ef3e2edcb807d742f089839e0571d8132bd9,/core/applib/src/main/java/org/apache/isis/schema/services/jaxb/JaxbServiceDefault.java,93,99,https://github.com/apache/isis/blob/2af2ef3e2edcb807d742f089839e0571d8132bd9/core/applib/src/main/java/org/apache/isis/schema/services/jaxb/JaxbServiceDefault.java/#L93-L99,1.0
3572,4102,13,6904479,feature envy,minor,44:05.5,function,com.sun.tools.javadoc.main.DocletInvoker#invoke String|Object|Class<?>[]|Object[],git@github.com:google/error-prone-javac.git,a53d069bbdb2c60232ed3811c19b65e41c3e60e0,/src/jdk.javadoc/share/classes/com/sun/tools/javadoc/main/DocletInvoker.java,303,357,https://github.com/google/error-prone-javac/blob/a53d069bbdb2c60232ed3811c19b65e41c3e60e0/src/jdk.javadoc/share/classes/com/sun/tools/javadoc/main/DocletInvoker.java/#L303-L357,0.0
3616,4144,23,6446899,feature envy,major,20:41.2,function,org.eclipse.orion.internal.server.hosting.SiteInfo#delete UserInfo,git@github.com:eclipse/orion.server.git,24624b85e0d543e8f3cea2bc30f3f589b37de4f0,/bundles/org.eclipse.orion.server.hosting/src/org/eclipse/orion/internal/server/hosting/SiteInfo.java,150,159,https://github.com/eclipse/orion.server/blob/24624b85e0d543e8f3cea2bc30f3f589b37de4f0/bundles/org.eclipse.orion.server.hosting/src/org/eclipse/orion/internal/server/hosting/SiteInfo.java/#L150-L159,1.0
3635,4163,23,6406918,feature envy,minor,25:02.2,function,org.eclipse.e4.ui.css.swt.properties.css2.CSSPropertyFontSWTHandler.FontSelectionListener#styleSelected Item,git@github.com:eclipse/eclipse.platform.ui.git,e3bbb556534a1fb945e1036948325d14a8dd9c7a,/bundles/org.eclipse.e4.ui.css.swt/src/org/eclipse/e4/ui/css/swt/properties/css2/CSSPropertyFontSWTHandler.java,378,387,https://github.com/eclipse/eclipse.platform.ui/blob/e3bbb556534a1fb945e1036948325d14a8dd9c7a/bundles/org.eclipse.e4.ui.css.swt/src/org/eclipse/e4/ui/css/swt/properties/css2/CSSPropertyFontSWTHandler.java/#L378-L387,1.0
3682,4212,7,8039539,feature envy,minor,27:36.5,function,org.eclipse.xtext.ui.tests.editor.contentassist.services.BacktrackingContentAssistTestLanguageGrammarAccess#getCollectionTypeIdentifierRule,git@github.com:eclipse/xtext-eclipse.git,0c7546b6aaf3644a77fc68eef9f3da368cbbeabd,/org.eclipse.xtext.ui.tests/src-gen/org/eclipse/xtext/ui/tests/editor/contentassist/services/BacktrackingContentAssistTestLanguageGrammarAccess.java,3702,3704,https://github.com/eclipse/xtext-eclipse/blob/0c7546b6aaf3644a77fc68eef9f3da368cbbeabd/org.eclipse.xtext.ui.tests/src-gen/org/eclipse/xtext/ui/tests/editor/contentassist/services/BacktrackingContentAssistTestLanguageGrammarAccess.java/#L3702-L3704,1.0
