,id,reviewer_id,sample_id,smell,severity,review_timestamp,type,code_name,repository,commit_hash,path,start_line,end_line,link,is_from_industry_relevant_project
971,1503,12,7576345,data class,major,55:06.5,class,org.springframework.web.context.support.AnnotationConfigWebApplicationContext.BeanRegistration,git@github.com:spring-projects/spring-framework.git,3a0f309e2c9fdbbf7fb2d348be861528177f8555,/spring-web/src/main/java/org/springframework/web/context/support/AnnotationConfigWebApplicationContext.java,342,376,https://github.com/spring-projects/spring-framework/blob/3a0f309e2c9fdbbf7fb2d348be861528177f8555/spring-web/src/main/java/org/springframework/web/context/support/AnnotationConfigWebApplicationContext.java/#L342-L376,1.0
975,1507,11,7600324,data class,minor,55:17.1,class,org.springframework.roo.addon.web.mvc.thymeleaf.addon.ThymeleafAnnotationValues,git@github.com:spring-projects/spring-roo.git,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,/addon-web-mvc-thymeleaf/addon/src/main/java/org/springframework/roo/addon/web/mvc/thymeleaf/addon/ThymeleafAnnotationValues.java,17,44,https://github.com/spring-projects/spring-roo/blob/4a2e9f1eb17d4e49ad947503a63afef7d5a37842/addon-web-mvc-thymeleaf/addon/src/main/java/org/springframework/roo/addon/web/mvc/thymeleaf/addon/ThymeleafAnnotationValues.java/#L17-L44,1.0
987,1519,10,7625447,data class,major,55:49.2,class,org.springframework.security.saml.saml2.authentication.Status,git@github.com:spring-projects/spring-security-saml.git,fa46190c8c37c2eb24b0fd424263c219ffe27e25,/core/src/main/java/org/springframework/security/saml/saml2/authentication/Status.java,25,57,https://github.com/spring-projects/spring-security-saml/blob/fa46190c8c37c2eb24b0fd424263c219ffe27e25/core/src/main/java/org/springframework/security/saml/saml2/authentication/Status.java/#L25-L57,1.0
1003,1535,17,7657534,data class,major,57:07.1,class,org.springframework.vault.core.VaultSysTemplate.VaultInitializationResponseImpl,git@github.com:spring-projects/spring-vault.git,6e36eb10b02c6931c3b565c5d9d76f5e217bf309,/spring-vault-core/src/main/java/org/springframework/vault/core/VaultSysTemplate.java,414,425,https://github.com/spring-projects/spring-vault/blob/6e36eb10b02c6931c3b565c5d9d76f5e217bf309/spring-vault-core/src/main/java/org/springframework/vault/core/VaultSysTemplate.java/#L414-L425,1.0
1020,1552,12,8043712,data class,critical,58:06.3,class,org.eclipse.xtext.ui.tests.editor.contentassist.bug332217TestLanguage.PropertyPathPart,git@github.com:eclipse/xtext-eclipse.git,0c7546b6aaf3644a77fc68eef9f3da368cbbeabd,/org.eclipse.xtext.ui.tests/src-gen/org/eclipse/xtext/ui/tests/editor/contentassist/bug332217TestLanguage/PropertyPathPart.java,24,52,https://github.com/eclipse/xtext-eclipse/blob/0c7546b6aaf3644a77fc68eef9f3da368cbbeabd/org.eclipse.xtext.ui.tests/src-gen/org/eclipse/xtext/ui/tests/editor/contentassist/bug332217TestLanguage/PropertyPathPart.java/#L24-L52,1.0
1041,1573,12,7725777,data class,critical,00:50.9,class,com.vmware.admiral.request.notification.NotificationsService.NotificationsAggregatorState,git@github.com:vmware/admiral.git,e02d0e77f65d0ee3541a378110ecd4233bdb6664,/request/src/main/java/com/vmware/admiral/request/notification/NotificationsService.java,52,55,https://github.com/vmware/admiral/blob/e02d0e77f65d0ee3541a378110ecd4233bdb6664/request/src/main/java/com/vmware/admiral/request/notification/NotificationsService.java/#L52-L55,1.0
1047,1581,12,7725645,data class,critical,01:17.8,class,com.vmware.xenon.common.jwt.Header,git@github.com:vmware/xenon.git,b6fb48b745985af2efc59b7ee0e5e7d69a289fbc,/xenon-common/src/main/java/com/vmware/xenon/common/jwt/Header.java,23,30,https://github.com/vmware/xenon/blob/b6fb48b745985af2efc59b7ee0e5e7d69a289fbc/xenon-common/src/main/java/com/vmware/xenon/common/jwt/Header.java/#L23-L30,0.0
1100,1634,10,7786204,data class,minor,06:16.6,class,org.apache.wicket.examples.spring.annot.web.AnnotPage,git@github.com:apache/wicket.git,c2d344219ef8046508ca40653c9de485b3cbd4c4,/wicket-examples/src/main/java/org/apache/wicket/examples/spring/annot/web/AnnotPage.java,27,37,https://github.com/apache/wicket/blob/c2d344219ef8046508ca40653c9de485b3cbd4c4/wicket-examples/src/main/java/org/apache/wicket/examples/spring/annot/web/AnnotPage.java/#L27-L37,1.0
1196,1730,1,8004086,data class,major,14:55.0,class,org.eclipse.xtext.ui.tests.editor.contentassist.unorderedGroupsTest.impl.LoopedModelImpl,git@github.com:eclipse/xtext-eclipse.git,0c7546b6aaf3644a77fc68eef9f3da368cbbeabd,/org.eclipse.xtext.ui.tests/src-gen/org/eclipse/xtext/ui/tests/editor/contentassist/unorderedGroupsTest/impl/LoopedModelImpl.java,40,375,https://github.com/eclipse/xtext-eclipse/blob/0c7546b6aaf3644a77fc68eef9f3da368cbbeabd/org.eclipse.xtext.ui.tests/src-gen/org/eclipse/xtext/ui/tests/editor/contentassist/unorderedGroupsTest/impl/LoopedModelImpl.java/#L40-L375,1.0
1217,1751,5,8049118,data class,minor,16:20.8,class,org.eclipse.xtext.validation.services.ConcreteSyntaxValidationTestLanguageGrammarAccess.GroupMultiplicitiesElements,git@github.com:eclipse/xtext-core.git,e04964e4c2a3e0338c0079bd8333688835e77c31,/org.eclipse.xtext.tests/src-gen/org/eclipse/xtext/validation/services/ConcreteSyntaxValidationTestLanguageGrammarAccess.java,414,508,https://github.com/eclipse/xtext-core/blob/e04964e4c2a3e0338c0079bd8333688835e77c31/org.eclipse.xtext.tests/src-gen/org/eclipse/xtext/validation/services/ConcreteSyntaxValidationTestLanguageGrammarAccess.java/#L414-L508,1.0
1236,1770,1,8099651,data class,major,18:05.3,class,org.eclipse.xtext.parsetree.impl.bug305397.impl.ElementImpl,git@github.com:eclipse/xtext-core.git,e04964e4c2a3e0338c0079bd8333688835e77c31,/org.eclipse.xtext.tests/src-gen/org/eclipse/xtext/parsetree/impl/bug305397/impl/ElementImpl.java,40,296,https://github.com/eclipse/xtext-core/blob/e04964e4c2a3e0338c0079bd8333688835e77c31/org.eclipse.xtext.tests/src-gen/org/eclipse/xtext/parsetree/impl/bug305397/impl/ElementImpl.java/#L40-L296,1.0
1243,1777,1,8167612,data class,minor,19:20.3,class,org.apache.activemq.broker.region.policy.AbstractDeadLetterStrategy,git@github.com:apache/activemq.git,ccf56875b0660214e0a61bd2f8adc418143551fc,/activemq-broker/src/main/java/org/apache/activemq/broker/region/policy/AbstractDeadLetterStrategy.java,29,127,https://github.com/apache/activemq/blob/ccf56875b0660214e0a61bd2f8adc418143551fc/activemq-broker/src/main/java/org/apache/activemq/broker/region/policy/AbstractDeadLetterStrategy.java/#L29-L127,1.0
1252,1786,4,8169113,data class,major,20:07.4,class,org.apache.activemq.filter.BinaryExpression,git@github.com:apache/activemq.git,ccf56875b0660214e0a61bd2f8adc418143551fc,/activemq-client/src/main/java/org/apache/activemq/filter/BinaryExpression.java,26,96,https://github.com/apache/activemq/blob/ccf56875b0660214e0a61bd2f8adc418143551fc/activemq-client/src/main/java/org/apache/activemq/filter/BinaryExpression.java/#L26-L96,1.0
1292,1826,10,8273753,data class,minor,23:17.4,class,org.apache.james.junit.TemporaryFolderExtension,git@github.com:apache/james-project.git,fa24a096a5853459c3769a34ccc68feb91626bfa,/server/testing/src/main/java/org/apache/james/junit/TemporaryFolderExtension.java,34,79,https://github.com/apache/james-project/blob/fa24a096a5853459c3769a34ccc68feb91626bfa/server/testing/src/main/java/org/apache/james/junit/TemporaryFolderExtension.java/#L34-L79,1.0
1310,1844,5,8400746,data class,major,25:47.0,class,org.apache.camel.component.slack.helper.SlackMessage.Attachment,git@github.com:apache/camel.git,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,/components/camel-slack/src/main/java/org/apache/camel/component/slack/helper/SlackMessage.java,78,241,https://github.com/apache/camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/components/camel-slack/src/main/java/org/apache/camel/component/slack/helper/SlackMessage.java/#L78-L241,1.0
1377,1911,1,3723043,data class,major,33:43.5,class,com.taobao.android.builder.extension.MultiDexConfig,git@github.com:alibaba/atlas.git,e8c7b3f1ff14b2a1df64321c6992b796cae7d732,/atlas-gradle-plugin/atlas-plugin/src/main/java/com/taobao/android/builder/extension/MultiDexConfig.java,220,302,https://github.com/alibaba/atlas/blob/e8c7b3f1ff14b2a1df64321c6992b796cae7d732/atlas-gradle-plugin/atlas-plugin/src/main/java/com/taobao/android/builder/extension/MultiDexConfig.java/#L220-L302,1.0
1441,1975,3,3917715,data class,minor,42:56.2,class,org.apache.archiva.rest.api.model.ArtifactTransferRequest,git@github.com:apache/archiva.git,d1242030bf232c0d9b68e4402188ee261924bf4b,/archiva-modules/archiva-web/archiva-rest/archiva-rest-api/src/main/java/org/apache/archiva/rest/api/model/ArtifactTransferRequest.java,29,45,https://github.com/apache/archiva/blob/d1242030bf232c0d9b68e4402188ee261924bf4b/archiva-modules/archiva-web/archiva-rest/archiva-rest-api/src/main/java/org/apache/archiva/rest/api/model/ArtifactTransferRequest.java/#L29-L45,1.0
1445,1979,3,3918287,data class,minor,44:29.1,class,org.apache.archiva.common.Try.Success,git@github.com:apache/archiva.git,d1242030bf232c0d9b68e4402188ee261924bf4b,/archiva-modules/archiva-base/archiva-common/src/main/java/org/apache/archiva/common/Try.java,199,244,https://github.com/apache/archiva/blob/d1242030bf232c0d9b68e4402188ee261924bf4b/archiva-modules/archiva-base/archiva-common/src/main/java/org/apache/archiva/common/Try.java/#L199-L244,1.0
1451,1985,3,3920625,data class,major,45:21.6,class,org.apache.aries.jpa.container.itest.eclipselink.entities.Car2,git@github.com:apache/aries-jpa.git,f8a04dfabbf0853af07926e4d8f8028b0d829bc8,/itests/jpa-container-testbundle-eclipselink/src/main/java/org/apache/aries/jpa/container/itest/eclipselink/entities/Car2.java,24,68,https://github.com/apache/aries-jpa/blob/f8a04dfabbf0853af07926e4d8f8028b0d829bc8/itests/jpa-container-testbundle-eclipselink/src/main/java/org/apache/aries/jpa/container/itest/eclipselink/entities/Car2.java/#L24-L68,1.0
1489,2023,3,3952888,data class,major,51:34.6,class,org.apache.atlas.utils.AtlasPerfTracer,git@github.com:apache/atlas.git,af1719a3472d1d436d0fc685fe9f88d8a754ef94,/common/src/main/java/org/apache/atlas/utils/AtlasPerfTracer.java,27,80,https://github.com/apache/atlas/blob/af1719a3472d1d436d0fc685fe9f88d8a754ef94/common/src/main/java/org/apache/atlas/utils/AtlasPerfTracer.java/#L27-L80,1.0
1494,2028,3,3954827,data class,minor,23:12.3,class,org.apache.apex.malhar.lib.db.jdbc.JdbcFieldInfo,git@github.com:apache/apex-malhar.git,1acaf15f425d72f19bb590c667987ed5d81d7f25,/library/src/main/java/org/apache/apex/malhar/lib/db/jdbc/JdbcFieldInfo.java,32,60,https://github.com/apache/apex-malhar/blob/1acaf15f425d72f19bb590c667987ed5d81d7f25/library/src/main/java/org/apache/apex/malhar/lib/db/jdbc/JdbcFieldInfo.java/#L32-L60,0.5
1501,2035,3,8502684,data class,major,13:57.2,class,org.apache.cloudstack.api.command.admin.ca.RevokeCertificateCmd,git@github.com:apache/cloudstack.git,8d3feb100aab4a45b31a789f444038b892161eec,/api/src/main/java/org/apache/cloudstack/api/command/admin/ca/RevokeCertificateCmd.java,39,116,https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/api/src/main/java/org/apache/cloudstack/api/command/admin/ca/RevokeCertificateCmd.java/#L39-L116,1.0
1512,2046,3,8514954,data class,major,40:37.1,class,org.apache.cloudstack.api.command.user.template.ExtractTemplateCmd,git@github.com:apache/cloudstack.git,8d3feb100aab4a45b31a789f444038b892161eec,/api/src/main/java/org/apache/cloudstack/api/command/user/template/ExtractTemplateCmd.java,39,147,https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/api/src/main/java/org/apache/cloudstack/api/command/user/template/ExtractTemplateCmd.java/#L39-L147,1.0
1520,2054,3,8528735,data class,major,41:28.8,class,com.cloud.network.ExternalLoadBalancerDeviceManagerImpl,git@github.com:apache/cloudstack.git,8d3feb100aab4a45b31a789f444038b892161eec,/server/src/main/java/com/cloud/network/ExternalLoadBalancerDeviceManagerImpl.java,141,1311,https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/server/src/main/java/com/cloud/network/ExternalLoadBalancerDeviceManagerImpl.java/#L141-L1311,1.0
1530,2064,3,8564291,data class,critical,42:21.8,class,org.apache.hadoop.hbase.io.encoding.BufferedDataBlockEncoder.OnheapDecodedCell,git@github.com:apache/hbase.git,44f8abd5c65c59e9d09f6ad14b3c825f145d8e4f,/hbase-common/src/main/java/org/apache/hadoop/hbase/io/encoding/BufferedDataBlockEncoder.java,282,478,https://github.com/apache/hbase/blob/44f8abd5c65c59e9d09f6ad14b3c825f145d8e4f/hbase-common/src/main/java/org/apache/hadoop/hbase/io/encoding/BufferedDataBlockEncoder.java/#L282-L478,1.0
1586,2120,3,8694129,data class,major,20:42.4,class,org.apache.ofbiz.base.metrics.MetricsFactory,git@github.com:apache/ofbiz.git,7ba7f3c2e16df6c8db0d8114e124957199cea1ff,/framework/base/src/main/java/org/apache/ofbiz/base/metrics/MetricsFactory.java,43,290,https://github.com/apache/ofbiz/blob/7ba7f3c2e16df6c8db0d8114e124957199cea1ff/framework/base/src/main/java/org/apache/ofbiz/base/metrics/MetricsFactory.java/#L43-L290,0.0
1604,2138,3,8796174,data class,minor,22:01.5,class,org.apache.airavata.api.Airavata.createExperiment_result,git@github.com:apache/airavata.git,391843a00eefa7b6213e845f2f044b4e042894d5,/airavata-api/airavata-api-stubs/src/main/java/org/apache/airavata/api/Airavata.java,80311,81098,https://github.com/apache/airavata/blob/391843a00eefa7b6213e845f2f044b4e042894d5/airavata-api/airavata-api-stubs/src/main/java/org/apache/airavata/api/Airavata.java/#L80311-L81098,1.0
1686,2220,3,8970601,data class,minor,26:28.2,class,org.apache.solr.analytics.function.mapping.FloatFilterFunction,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/solr/contrib/analytics/src/java/org/apache/solr/analytics/function/mapping/FilterFunction.java,462,501,https://github.com/apache/lucene-solr/blob/bca22d58e2d126ec6d349d375d3ea028892104e1/solr/contrib/analytics/src/java/org/apache/solr/analytics/function/mapping/FilterFunction.java/#L462-L501,1.0
1716,2250,3,9012542,data class,major,01:28.2,class,org.apache.lucene.codecs.memory.FSTTermsWriter.FieldMetaData,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/lucene/codecs/src/java/org/apache/lucene/codecs/memory/FSTTermsWriter.java,229,247,https://github.com/apache/lucene-solr/blob/bca22d58e2d126ec6d349d375d3ea028892104e1/lucene/codecs/src/java/org/apache/lucene/codecs/memory/FSTTermsWriter.java/#L229-L247,1.0
1733,2267,3,9040540,data class,minor,04:24.2,class,org.eclipse.jdt.apt.tests.annotations.generic.GenericFactory,git@github.com:eclipse/eclipse.jdt.core.git,24d47c292ed4bd8fdc28b3c2f9afdab1401d025c,/org.eclipse.jdt.apt.tests/src-annotations/org/eclipse/jdt/apt/tests/annotations/generic/GenericFactory.java,21,38,https://github.com/eclipse/eclipse.jdt.core/blob/24d47c292ed4bd8fdc28b3c2f9afdab1401d025c/org.eclipse.jdt.apt.tests/src-annotations/org/eclipse/jdt/apt/tests/annotations/generic/GenericFactory.java/#L21-L38,0.5
1769,2299,3,9095246,data class,minor,06:27.5,class,com.oracle.truffle.r.runtime.StableValue,git@github.com:oracle/fastr.git,a1ee49060317621c0c9eceea8ec60040aca59b2d,/com.oracle.truffle.r.runtime/src/com/oracle/truffle/r/runtime/StableValue.java,28,50,https://github.com/oracle/fastr/blob/a1ee49060317621c0c9eceea8ec60040aca59b2d/com.oracle.truffle.r.runtime/src/com/oracle/truffle/r/runtime/StableValue.java/#L28-L50,1.0
1781,2311,3,9111577,data class,minor,07:29.6,class,org.eclipse.birt.build.ProjectList,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf,/build/org.eclipse.birt.build/src/org/eclipse/birt/build/ProjectList.java,24,61,https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/build/org.eclipse.birt.build/src/org/eclipse/birt/build/ProjectList.java/#L24-L61,1.0
1784,2314,3,9114822,data class,major,07:43.6,class,org.eclipse.birt.report.designer.internal.ui.views.attributes.section.TextAndButtonSection,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf,/UI/org.eclipse.birt.report.designer.ui.views/src/org/eclipse/birt/report/designer/internal/ui/views/attributes/section/TextAndButtonSection.java,23,351,https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/UI/org.eclipse.birt.report.designer.ui.views/src/org/eclipse/birt/report/designer/internal/ui/views/attributes/section/TextAndButtonSection.java/#L23-L351,1.0
1794,2324,3,9140757,data class,minor,08:28.8,class,org.eclipse.birt.report.debug.internal.ui.script.launcher.ReportOSGiLaunchDelegate,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf,/UI/org.eclipse.birt.report.debug.ui/src/org/eclipse/birt/report/debug/internal/ui/script/launcher/ReportOSGiLaunchDelegate.java,30,153,https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/UI/org.eclipse.birt.report.debug.ui/src/org/eclipse/birt/report/debug/internal/ui/script/launcher/ReportOSGiLaunchDelegate.java/#L30-L153,1.0
1795,2325,3,9144201,data class,minor,08:53.7,class,org.eclipse.birt.core.archive.FolderArchiveFile,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf,/core/org.eclipse.birt.core/src/org/eclipse/birt/core/archive/FolderArchiveFile.java,27,359,https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/core/org.eclipse.birt.core/src/org/eclipse/birt/core/archive/FolderArchiveFile.java/#L27-L359,1.0
1818,2348,3,3999557,data class,major,09:44.4,class,org.apache.axis2.builder.unknowncontent.InputStreamDataSource,git@github.com:apache/axis2-java.git,372582df483eb7991f85b6d0e765aec62339cdb7,/modules/kernel/src/org/apache/axis2/builder/unknowncontent/InputStreamDataSource.java,28,61,https://github.com/apache/axis2-java/blob/372582df483eb7991f85b6d0e765aec62339cdb7/modules/kernel/src/org/apache/axis2/builder/unknowncontent/InputStreamDataSource.java/#L28-L61,1.0
1827,2357,3,4002584,data class,minor,10:11.5,class,org.apache.axis2.util.CommandLineOption,git@github.com:apache/axis2-java.git,372582df483eb7991f85b6d0e765aec62339cdb7,/modules/kernel/src/org/apache/axis2/util/CommandLineOption.java,24,96,https://github.com/apache/axis2-java/blob/372582df483eb7991f85b6d0e765aec62339cdb7/modules/kernel/src/org/apache/axis2/util/CommandLineOption.java/#L24-L96,1.0
1838,2368,3,4040842,data class,major,10:37.3,class,org.apache.beam.examples.subprocess.kernel.SubProcessCommandLineArgs,git@github.com:apache/beam.git,a956ff77a8448e5f2c12f6695fec608348b5ab60,/examples/java/src/main/java/org/apache/beam/examples/subprocess/kernel/SubProcessCommandLineArgs.java,24,72,https://github.com/apache/beam/blob/a956ff77a8448e5f2c12f6695fec608348b5ab60/examples/java/src/main/java/org/apache/beam/examples/subprocess/kernel/SubProcessCommandLineArgs.java/#L24-L72,1.0
